timestamp_utc,model,condition,task,number,band,source_text,gold_text,gold_number,raw_output,pred_text,pred_norm,pred_number,correct,latency_sec,usage_input_tokens,usage_output_tokens,error
2026-03-08 21:43:32.125438+00:00,gpt-4.1,direct,digit_to_word,147.0,100-199,147,cent quarante-sept,147.0,cent quarante-sept,cent quarante-sept,cent quarante-sept,,1,0.419,52,6,
2026-03-08 21:43:32.602110+00:00,gpt-4.1,direct,digit_to_word,148.0,100-199,148,cent quarante-huit,148.0,cent quarante-huit,cent quarante-huit,cent quarante-huit,,1,0.47600000000000003,52,6,
2026-03-08 21:43:33.248129+00:00,gpt-4.1,direct,digit_to_word,149.0,100-199,149,cent quarante-neuf,149.0,cent quarante-neuf,cent quarante-neuf,cent quarante-neuf,,1,0.646,52,6,
2026-03-08 21:43:33.763202+00:00,gpt-4.1,direct,digit_to_word,150.0,100-199,150,cent cinquante,150.0,cent cinquante,cent cinquante,cent cinquante,,1,0.515,52,4,
2026-03-08 21:43:34.397176+00:00,gpt-4.1,direct,digit_to_word,151.0,100-199,151,cent cinquante et un,151.0,cent cinquante et un,cent cinquante et un,cent cinquante et un,,1,0.634,52,6,
2026-03-08 21:43:34.904743+00:00,gpt-4.1,direct,digit_to_word,152.0,100-199,152,cent cinquante-deux,152.0,cent cinquante-deux,cent cinquante-deux,cent cinquante-deux,,1,0.507,52,6,
2026-03-08 21:43:35.504574+00:00,gpt-4.1,direct,digit_to_word,153.0,100-199,153,cent cinquante-trois,153.0,cent cinquante-trois,cent cinquante-trois,cent cinquante-trois,,1,0.6000000000000001,52,7,
2026-03-08 21:43:35.998798+00:00,gpt-4.1,direct,digit_to_word,154.0,100-199,154,cent cinquante-quatre,154.0,cent cinquante-quatre,cent cinquante-quatre,cent cinquante-quatre,,1,0.494,52,6,
2026-03-08 21:43:36.468797+00:00,gpt-4.1,direct,digit_to_word,155.0,100-199,155,cent cinquante-cinq,155.0,cent cinquante-cinq,cent cinquante-cinq,cent cinquante-cinq,,1,0.47000000000000003,52,6,
2026-03-08 21:43:36.831163+00:00,gpt-4.1,direct,digit_to_word,156.0,100-199,156,cent cinquante-six,156.0,cent cinquante-six,cent cinquante-six,cent cinquante-six,,1,0.362,52,5,
2026-03-08 21:43:37.351640+00:00,gpt-4.1,direct,digit_to_word,157.0,100-199,157,cent cinquante-sept,157.0,cent cinquante-sept,cent cinquante-sept,cent cinquante-sept,,1,0.52,52,6,
2026-03-08 21:43:37.899009+00:00,gpt-4.1,direct,digit_to_word,158.0,100-199,158,cent cinquante-huit,158.0,cent cinquante-huit,cent cinquante-huit,cent cinquante-huit,,1,0.547,52,6,
2026-03-08 21:43:38.417235+00:00,gpt-4.1,direct,digit_to_word,159.0,100-199,159,cent cinquante-neuf,159.0,cent cinquante-neuf,cent cinquante-neuf,cent cinquante-neuf,,1,0.518,52,6,
2026-03-08 21:43:38.911131+00:00,gpt-4.1,direct,digit_to_word,160.0,100-199,160,cent soixante,160.0,cent soixante,cent soixante,cent soixante,,1,0.494,52,5,
2026-03-08 21:43:39.504396+00:00,gpt-4.1,direct,digit_to_word,161.0,100-199,161,cent soixante et un,161.0,cent soixante et un,cent soixante et un,cent soixante et un,,1,0.593,52,7,
2026-03-08 21:43:40.064351+00:00,gpt-4.1,direct,digit_to_word,162.0,100-199,162,cent soixante-deux,162.0,cent soixante-deux,cent soixante-deux,cent soixante-deux,,1,0.56,52,7,
2026-03-08 21:43:40.600875+00:00,gpt-4.1,direct,digit_to_word,163.0,100-199,163,cent soixante-trois,163.0,cent soixante-trois,cent soixante-trois,cent soixante-trois,,1,0.536,52,8,
2026-03-08 21:43:41.156439+00:00,gpt-4.1,direct,digit_to_word,164.0,100-199,164,cent soixante-quatre,164.0,cent soixante-quatre,cent soixante-quatre,cent soixante-quatre,,1,0.555,52,7,
2026-03-08 21:43:41.754690+00:00,gpt-4.1,direct,digit_to_word,165.0,100-199,165,cent soixante-cinq,165.0,cent soixante-cinq,cent soixante-cinq,cent soixante-cinq,,1,0.598,52,7,
2026-03-08 21:43:42.551355+00:00,gpt-4.1,direct,digit_to_word,166.0,100-199,166,cent soixante-six,166.0,cent soixante-six,cent soixante-six,cent soixante-six,,1,0.796,52,6,
2026-03-08 21:43:43.166482+00:00,gpt-4.1,direct,digit_to_word,167.0,100-199,167,cent soixante-sept,167.0,cent soixante-sept,cent soixante-sept,cent soixante-sept,,1,0.615,52,7,
2026-03-08 21:43:43.794063+00:00,gpt-4.1,direct,digit_to_word,168.0,100-199,168,cent soixante-huit,168.0,cent soixante-huit,cent soixante-huit,cent soixante-huit,,1,0.627,52,7,
2026-03-08 21:43:44.404819+00:00,gpt-4.1,direct,digit_to_word,169.0,100-199,169,cent soixante-neuf,169.0,cent soixante-neuf,cent soixante-neuf,cent soixante-neuf,,1,0.611,52,7,
2026-03-08 21:43:44.887228+00:00,gpt-4.1,direct,digit_to_word,170.0,100-199,170,cent soixante-dix,170.0,cent soixante-dix,cent soixante-dix,cent soixante-dix,,1,0.482,52,7,
2026-03-08 21:43:45.581089+00:00,gpt-4.1,direct,digit_to_word,171.0,100-199,171,cent soixante et onze,171.0,cent soixante et onze,cent soixante et onze,cent soixante et onze,,1,0.6940000000000001,52,7,
2026-03-08 21:43:46.109482+00:00,gpt-4.1,direct,digit_to_word,172.0,100-199,172,cent soixante-douze,172.0,cent soixante-douze,cent soixante-douze,cent soixante-douze,,1,0.528,52,8,
2026-03-08 21:43:46.805426+00:00,gpt-4.1,direct,digit_to_word,173.0,100-199,173,cent soixante-treize,173.0,cent soixante-treize,cent soixante-treize,cent soixante-treize,,1,0.6960000000000001,52,8,
2026-03-08 21:43:47.244385+00:00,gpt-4.1,direct,digit_to_word,174.0,100-199,174,cent soixante-quatorze,174.0,cent soixante-quatorze,cent soixante-quatorze,cent soixante-quatorze,,1,0.439,52,8,
2026-03-08 21:43:47.770211+00:00,gpt-4.1,direct,digit_to_word,175.0,100-199,175,cent soixante-quinze,175.0,cent soixante-quinze,cent soixante-quinze,cent soixante-quinze,,1,0.526,52,8,
2026-03-08 21:43:48.349936+00:00,gpt-4.1,direct,digit_to_word,176.0,100-199,176,cent soixante-seize,176.0,cent soixante-seize,cent soixante-seize,cent soixante-seize,,1,0.58,52,7,
2026-03-08 21:43:49.063201+00:00,gpt-4.1,direct,digit_to_word,177.0,100-199,177,cent soixante-dix-sept,177.0,cent soixante-dix-sept,cent soixante-dix-sept,cent soixante-dix-sept,,1,0.713,52,9,
2026-03-08 21:43:49.668222+00:00,gpt-4.1,direct,digit_to_word,178.0,100-199,178,cent soixante-dix-huit,178.0,cent soixante-dix-huit,cent soixante-dix-huit,cent soixante-dix-huit,,1,0.605,52,9,
2026-03-08 21:43:50.115142+00:00,gpt-4.1,direct,digit_to_word,179.0,100-199,179,cent soixante-dix-neuf,179.0,cent soixante-dix-neuf,cent soixante-dix-neuf,cent soixante-dix-neuf,,1,0.447,52,9,
2026-03-08 21:43:50.797386+00:00,gpt-4.1,direct,digit_to_word,180.0,100-199,180,cent quatre-vingts,180.0,cent quatre-vingts,cent quatre-vingts,cent quatre-vingts,,1,0.682,52,6,
2026-03-08 21:43:51.440467+00:00,gpt-4.1,direct,digit_to_word,181.0,100-199,181,cent quatre-vingt-un,181.0,cent quatre-vingt-un,cent quatre-vingt-un,cent quatre-vingt-un,,1,0.643,52,7,
2026-03-08 21:43:52.069612+00:00,gpt-4.1,direct,digit_to_word,182.0,100-199,182,cent quatre-vingt-deux,182.0,cent quatre-vingt-deux,cent quatre-vingt-deux,cent quatre-vingt-deux,,1,0.629,52,8,
2026-03-08 21:43:52.586219+00:00,gpt-4.1,direct,digit_to_word,183.0,100-199,183,cent quatre-vingt-trois,183.0,cent quatre-vingt-trois,cent quatre-vingt-trois,cent quatre-vingt-trois,,1,0.516,52,9,
2026-03-08 21:43:53.145543+00:00,gpt-4.1,direct,digit_to_word,184.0,100-199,184,cent quatre-vingt-quatre,184.0,cent quatre-vingt-quatre,cent quatre-vingt-quatre,cent quatre-vingt-quatre,,1,0.559,52,8,
2026-03-08 21:43:53.766983+00:00,gpt-4.1,direct,digit_to_word,185.0,100-199,185,cent quatre-vingt-cinq,185.0,cent quatre-vingt-cinq,cent quatre-vingt-cinq,cent quatre-vingt-cinq,,1,0.621,52,8,
2026-03-08 21:43:54.311709+00:00,gpt-4.1,direct,digit_to_word,186.0,100-199,186,cent quatre-vingt-six,186.0,cent quatre-vingt-six,cent quatre-vingt-six,cent quatre-vingt-six,,1,0.544,52,7,
2026-03-08 21:43:54.939905+00:00,gpt-4.1,direct,digit_to_word,187.0,100-199,187,cent quatre-vingt-sept,187.0,cent quatre-vingt-sept,cent quatre-vingt-sept,cent quatre-vingt-sept,,1,0.628,52,8,
2026-03-08 21:43:55.611401+00:00,gpt-4.1,direct,digit_to_word,188.0,100-199,188,cent quatre-vingt-huit,188.0,cent quatre-vingt-huit,cent quatre-vingt-huit,cent quatre-vingt-huit,,1,0.671,52,8,
2026-03-08 21:43:56.355969+00:00,gpt-4.1,direct,digit_to_word,189.0,100-199,189,cent quatre-vingt-neuf,189.0,cent quatre-vingt-neuf,cent quatre-vingt-neuf,cent quatre-vingt-neuf,,1,0.744,52,8,
2026-03-08 21:43:56.833769+00:00,gpt-4.1,direct,digit_to_word,190.0,100-199,190,cent quatre-vingt-dix,190.0,cent quatre-vingt-dix,cent quatre-vingt-dix,cent quatre-vingt-dix,,1,0.47800000000000004,52,8,
2026-03-08 21:43:57.327838+00:00,gpt-4.1,direct,digit_to_word,191.0,100-199,191,cent quatre-vingt-onze,191.0,cent quatre-vingt-onze,cent quatre-vingt-onze,cent quatre-vingt-onze,,1,0.494,52,8,
2026-03-08 21:43:57.837761+00:00,gpt-4.1,direct,digit_to_word,192.0,100-199,192,cent quatre-vingt-douze,192.0,cent quatre-vingt-douze,cent quatre-vingt-douze,cent quatre-vingt-douze,,1,0.51,52,9,
2026-03-08 21:43:58.293964+00:00,gpt-4.1,direct,digit_to_word,193.0,100-199,193,cent quatre-vingt-treize,193.0,cent quatre-vingt-treize,cent quatre-vingt-treize,cent quatre-vingt-treize,,1,0.456,52,9,
2026-03-08 21:43:58.795318+00:00,gpt-4.1,direct,digit_to_word,194.0,100-199,194,cent quatre-vingt-quatorze,194.0,cent quatre-vingt-quatorze,cent quatre-vingt-quatorze,cent quatre-vingt-quatorze,,1,0.501,52,9,
2026-03-08 21:43:59.240330+00:00,gpt-4.1,direct,digit_to_word,195.0,100-199,195,cent quatre-vingt-quinze,195.0,cent quatre-vingt-quinze,cent quatre-vingt-quinze,cent quatre-vingt-quinze,,1,0.445,52,9,
2026-03-08 21:43:59.777923+00:00,gpt-4.1,direct,digit_to_word,196.0,100-199,196,cent quatre-vingt-seize,196.0,cent quatre-vingt-seize,cent quatre-vingt-seize,cent quatre-vingt-seize,,1,0.537,52,8,
2026-03-08 21:44:00.374834+00:00,gpt-4.1,direct,digit_to_word,197.0,100-199,197,cent quatre-vingt-dix-sept,197.0,cent quatre-vingt-dix-sept,cent quatre-vingt-dix-sept,cent quatre-vingt-dix-sept,,1,0.597,52,10,
2026-03-08 21:44:01.028451+00:00,gpt-4.1,direct,digit_to_word,198.0,100-199,198,cent quatre-vingt-dix-huit,198.0,cent quatre-vingt-dix-huit,cent quatre-vingt-dix-huit,cent quatre-vingt-dix-huit,,1,0.653,52,10,
2026-03-08 21:44:01.637111+00:00,gpt-4.1,direct,digit_to_word,199.0,100-199,199,cent quatre-vingt-dix-neuf,199.0,cent quatre-vingt-dix-neuf,cent quatre-vingt-dix-neuf,cent quatre-vingt-dix-neuf,,1,0.608,52,10,
2026-03-08 21:44:02.128129+00:00,gpt-4.1,direct,word_to_digit,0.0,0-69,zero,zero,0.0,0,0,,0.0,1,0.491,45,2,
2026-03-08 21:44:04.062360+00:00,gpt-4.1,direct,word_to_digit,1.0,0-69,un,un,1.0,1,1,,1.0,1,1.9340000000000002,45,2,
2026-03-08 21:44:05.644375+00:00,gpt-4.1,direct,word_to_digit,2.0,0-69,deux,deux,2.0,2,2,,2.0,1,1.5819999999999999,45,2,
2026-03-08 21:44:06.215233+00:00,gpt-4.1,direct,word_to_digit,3.0,0-69,trois,trois,3.0,3,3,,3.0,1,0.5710000000000001,45,2,
2026-03-08 21:44:06.608294+00:00,gpt-4.1,direct,word_to_digit,4.0,0-69,quatre,quatre,4.0,4,4,,4.0,1,0.393,45,2,
2026-03-08 21:44:07.310993+00:00,gpt-4.1,direct,word_to_digit,5.0,0-69,cinq,cinq,5.0,5,5,,5.0,1,0.7020000000000001,45,2,
2026-03-08 21:44:07.953040+00:00,gpt-4.1,direct,word_to_digit,6.0,0-69,six,six,6.0,6,6,,6.0,1,0.642,45,2,
2026-03-08 21:44:09.765192+00:00,gpt-4.1,direct,word_to_digit,7.0,0-69,sept,sept,7.0,7,7,,7.0,1,1.812,45,2,
2026-03-08 21:44:10.353586+00:00,gpt-4.1,direct,word_to_digit,8.0,0-69,huit,huit,8.0,8,8,,8.0,1,0.588,45,2,
2026-03-08 21:44:10.927454+00:00,gpt-4.1,direct,word_to_digit,9.0,0-69,neuf,neuf,9.0,9,9,,9.0,1,0.5740000000000001,45,2,
2026-03-08 21:44:11.538133+00:00,gpt-4.1,direct,word_to_digit,10.0,0-69,dix,dix,10.0,10,10,,10.0,1,0.61,45,2,
2026-03-08 21:44:12.006868+00:00,gpt-4.1,direct,word_to_digit,11.0,0-69,onze,onze,11.0,11,11,,11.0,1,0.46900000000000003,45,2,
2026-03-08 21:44:14.270668+00:00,gpt-4.1,direct,word_to_digit,12.0,0-69,douze,douze,12.0,12,12,,12.0,1,2.2640000000000002,46,2,
2026-03-08 21:44:14.691153+00:00,gpt-4.1,direct,word_to_digit,13.0,0-69,treize,treize,13.0,13,13,,13.0,1,0.42,46,2,
2026-03-08 21:44:15.348085+00:00,gpt-4.1,direct,word_to_digit,14.0,0-69,quatorze,quatorze,14.0,14,14,,14.0,1,0.657,47,2,
2026-03-08 21:44:15.926695+00:00,gpt-4.1,direct,word_to_digit,15.0,0-69,quinze,quinze,15.0,15,15,,15.0,1,0.578,45,2,
2026-03-08 21:44:16.530499+00:00,gpt-4.1,direct,word_to_digit,16.0,0-69,seize,seize,16.0,16,16,,16.0,1,0.604,45,2,
2026-03-08 21:44:17.024345+00:00,gpt-4.1,direct,word_to_digit,17.0,0-69,dix-sept,dix-sept,17.0,17,17,,17.0,1,0.494,47,2,
2026-03-08 21:44:17.499834+00:00,gpt-4.1,direct,word_to_digit,18.0,0-69,dix-huit,dix-huit,18.0,18,18,,18.0,1,0.47500000000000003,47,2,
2026-03-08 21:44:18.147104+00:00,gpt-4.1,direct,word_to_digit,19.0,0-69,dix-neuf,dix-neuf,19.0,19,19,,19.0,1,0.647,47,2,
2026-03-08 21:44:19.451493+00:00,gpt-4.1,direct,word_to_digit,20.0,0-69,vingt,vingt,20.0,20,20,,20.0,1,1.304,45,2,
2026-03-08 21:44:19.969589+00:00,gpt-4.1,direct,word_to_digit,21.0,0-69,vingt et un,vingt et un,21.0,21,21,,21.0,1,0.518,47,2,
2026-03-08 21:44:20.515159+00:00,gpt-4.1,direct,word_to_digit,22.0,0-69,vingt-deux,vingt-deux,22.0,22,22,,22.0,1,0.545,47,2,
2026-03-08 21:44:21.006513+00:00,gpt-4.1,direct,word_to_digit,23.0,0-69,vingt-trois,vingt-trois,23.0,23,23,,23.0,1,0.491,48,2,
2026-03-08 21:44:21.595455+00:00,gpt-4.1,direct,word_to_digit,24.0,0-69,vingt-quatre,vingt-quatre,24.0,24,24,,24.0,1,0.589,47,2,
2026-03-08 21:44:22.132311+00:00,gpt-4.1,direct,word_to_digit,25.0,0-69,vingt-cinq,vingt-cinq,25.0,25,25,,25.0,1,0.537,47,2,
2026-03-08 21:44:22.791521+00:00,gpt-4.1,direct,word_to_digit,26.0,0-69,vingt-six,vingt-six,26.0,26,26,,26.0,1,0.659,46,2,
2026-03-08 21:44:23.367730+00:00,gpt-4.1,direct,word_to_digit,27.0,0-69,vingt-sept,vingt-sept,27.0,27,27,,27.0,1,0.5760000000000001,47,2,
2026-03-08 21:44:23.861697+00:00,gpt-4.1,direct,word_to_digit,28.0,0-69,vingt-huit,vingt-huit,28.0,28,28,,28.0,1,0.494,47,2,
2026-03-08 21:44:25.468981+00:00,gpt-4.1,direct,word_to_digit,29.0,0-69,vingt-neuf,vingt-neuf,29.0,29,29,,29.0,1,1.607,47,2,
2026-03-08 21:44:26.135787+00:00,gpt-4.1,direct,word_to_digit,30.0,0-69,trente,trente,30.0,30,30,,30.0,1,0.667,45,2,
2026-03-08 21:44:26.648940+00:00,gpt-4.1,direct,word_to_digit,31.0,0-69,trente et un,trente et un,31.0,31,31,,31.0,1,0.513,47,2,
2026-03-08 21:44:27.115036+00:00,gpt-4.1,direct,word_to_digit,32.0,0-69,trente-deux,trente-deux,32.0,32,32,,32.0,1,0.466,47,2,
2026-03-08 21:44:27.719213+00:00,gpt-4.1,direct,word_to_digit,33.0,0-69,trente-trois,trente-trois,33.0,33,33,,33.0,1,0.604,48,2,
2026-03-08 21:44:28.271055+00:00,gpt-4.1,direct,word_to_digit,34.0,0-69,trente-quatre,trente-quatre,34.0,34,34,,34.0,1,0.552,47,2,
2026-03-08 21:44:28.778512+00:00,gpt-4.1,direct,word_to_digit,35.0,0-69,trente-cinq,trente-cinq,35.0,35,35,,35.0,1,0.507,47,2,
2026-03-08 21:44:29.366420+00:00,gpt-4.1,direct,word_to_digit,36.0,0-69,trente-six,trente-six,36.0,36,36,,36.0,1,0.588,46,2,
2026-03-08 21:44:29.960101+00:00,gpt-4.1,direct,word_to_digit,37.0,0-69,trente-sept,trente-sept,37.0,37,37,,37.0,1,0.593,47,2,
2026-03-08 21:44:30.694400+00:00,gpt-4.1,direct,word_to_digit,38.0,0-69,trente-huit,trente-huit,38.0,38,38,,38.0,1,0.734,47,2,
2026-03-08 21:44:31.237960+00:00,gpt-4.1,direct,word_to_digit,39.0,0-69,trente-neuf,trente-neuf,39.0,39,39,,39.0,1,0.543,47,2,
2026-03-08 21:44:31.902307+00:00,gpt-4.1,direct,word_to_digit,40.0,0-69,quarante,quarante,40.0,40,40,,40.0,1,0.664,46,2,
2026-03-08 21:44:32.353477+00:00,gpt-4.1,direct,word_to_digit,41.0,0-69,quarante et un,quarante et un,41.0,41,41,,41.0,1,0.451,48,2,
2026-03-08 21:44:33.045841+00:00,gpt-4.1,direct,word_to_digit,42.0,0-69,quarante-deux,quarante-deux,42.0,42,42,,42.0,1,0.6920000000000001,48,2,
2026-03-08 21:44:33.641426+00:00,gpt-4.1,direct,word_to_digit,43.0,0-69,quarante-trois,quarante-trois,43.0,43,43,,43.0,1,0.595,49,2,
2026-03-08 21:44:34.852103+00:00,gpt-4.1,direct,word_to_digit,44.0,0-69,quarante-quatre,quarante-quatre,44.0,44,44,,44.0,1,1.21,48,2,
2026-03-08 21:44:35.441723+00:00,gpt-4.1,direct,word_to_digit,45.0,0-69,quarante-cinq,quarante-cinq,45.0,45,45,,45.0,1,0.589,48,2,
2026-03-08 21:44:35.886549+00:00,gpt-4.1,direct,word_to_digit,46.0,0-69,quarante-six,quarante-six,46.0,46,46,,46.0,1,0.445,47,2,
2026-03-08 21:44:36.585125+00:00,gpt-4.1,direct,word_to_digit,47.0,0-69,quarante-sept,quarante-sept,47.0,47,47,,47.0,1,0.6980000000000001,48,2,
2026-03-08 21:44:37.121805+00:00,gpt-4.1,direct,word_to_digit,48.0,0-69,quarante-huit,quarante-huit,48.0,48,48,,48.0,1,0.536,48,2,
2026-03-08 21:44:37.573440+00:00,gpt-4.1,direct,word_to_digit,49.0,0-69,quarante-neuf,quarante-neuf,49.0,49,49,,49.0,1,0.451,48,2,
2026-03-08 21:44:38.171518+00:00,gpt-4.1,direct,word_to_digit,50.0,0-69,cinquante,cinquante,50.0,50,50,,50.0,1,0.598,46,2,
2026-03-08 21:44:38.827427+00:00,gpt-4.1,direct,word_to_digit,51.0,0-69,cinquante et un,cinquante et un,51.0,51,51,,51.0,1,0.656,48,2,
2026-03-08 21:44:39.389581+00:00,gpt-4.1,direct,word_to_digit,52.0,0-69,cinquante-deux,cinquante-deux,52.0,52,52,,52.0,1,0.562,48,2,
2026-03-08 21:44:39.895612+00:00,gpt-4.1,direct,word_to_digit,53.0,0-69,cinquante-trois,cinquante-trois,53.0,53,53,,53.0,1,0.506,49,2,
2026-03-08 21:44:40.550508+00:00,gpt-4.1,direct,word_to_digit,54.0,0-69,cinquante-quatre,cinquante-quatre,54.0,54,54,,54.0,1,0.655,48,2,
2026-03-08 21:44:41.231791+00:00,gpt-4.1,direct,word_to_digit,55.0,0-69,cinquante-cinq,cinquante-cinq,55.0,55,55,,55.0,1,0.681,48,2,
2026-03-08 21:44:41.894838+00:00,gpt-4.1,direct,word_to_digit,56.0,0-69,cinquante-six,cinquante-six,56.0,56,56,,56.0,1,0.663,47,2,
2026-03-08 21:44:43.465575+00:00,gpt-4.1,direct,word_to_digit,57.0,0-69,cinquante-sept,cinquante-sept,57.0,57,57,,57.0,1,1.5710000000000002,48,2,
2026-03-08 21:44:43.909598+00:00,gpt-4.1,direct,word_to_digit,58.0,0-69,cinquante-huit,cinquante-huit,58.0,58,58,,58.0,1,0.444,48,2,
2026-03-08 21:44:44.372861+00:00,gpt-4.1,direct,word_to_digit,59.0,0-69,cinquante-neuf,cinquante-neuf,59.0,59,59,,59.0,1,0.463,48,2,
2026-03-08 21:44:44.891808+00:00,gpt-4.1,direct,word_to_digit,60.0,0-69,soixante,soixante,60.0,60,60,,60.0,1,0.519,47,2,
2026-03-08 21:44:45.414372+00:00,gpt-4.1,direct,word_to_digit,61.0,0-69,soixante et un,soixante et un,61.0,61,61,,61.0,1,0.522,49,2,
2026-03-08 21:44:45.927861+00:00,gpt-4.1,direct,word_to_digit,62.0,0-69,soixante-deux,soixante-deux,62.0,62,62,,62.0,1,0.513,49,2,
2026-03-08 21:44:46.606111+00:00,gpt-4.1,direct,word_to_digit,63.0,0-69,soixante-trois,soixante-trois,63.0,63,63,,63.0,1,0.678,50,2,
2026-03-08 21:44:47.277855+00:00,gpt-4.1,direct,word_to_digit,64.0,0-69,soixante-quatre,soixante-quatre,64.0,64,64,,64.0,1,0.671,49,2,
2026-03-08 21:44:48.271087+00:00,gpt-4.1,direct,word_to_digit,65.0,0-69,soixante-cinq,soixante-cinq,65.0,65,65,,65.0,1,0.993,49,2,
2026-03-08 21:44:48.761541+00:00,gpt-4.1,direct,word_to_digit,66.0,0-69,soixante-six,soixante-six,66.0,66,66,,66.0,1,0.49,48,2,
2026-03-08 21:44:49.375066+00:00,gpt-4.1,direct,word_to_digit,67.0,0-69,soixante-sept,soixante-sept,67.0,67,67,,67.0,1,0.613,49,2,
2026-03-08 21:44:49.810746+00:00,gpt-4.1,direct,word_to_digit,68.0,0-69,soixante-huit,soixante-huit,68.0,68,68,,68.0,1,0.435,49,2,
2026-03-08 21:44:50.331287+00:00,gpt-4.1,direct,word_to_digit,69.0,0-69,soixante-neuf,soixante-neuf,69.0,69,69,,69.0,1,0.52,49,2,
2026-03-08 21:44:50.846534+00:00,gpt-4.1,direct,word_to_digit,70.0,70-99,soixante-dix,soixante-dix,70.0,70,70,,70.0,1,0.515,49,2,
2026-03-08 21:44:51.419099+00:00,gpt-4.1,direct,word_to_digit,71.0,70-99,soixante et onze,soixante et onze,71.0,71,71,,71.0,1,0.5720000000000001,49,2,
2026-03-08 21:44:51.970238+00:00,gpt-4.1,direct,word_to_digit,72.0,70-99,soixante-douze,soixante-douze,72.0,72,72,,72.0,1,0.551,50,2,
2026-03-08 21:44:52.348472+00:00,gpt-4.1,direct,word_to_digit,73.0,70-99,soixante-treize,soixante-treize,73.0,73,73,,73.0,1,0.378,50,2,
2026-03-08 21:44:52.840844+00:00,gpt-4.1,direct,word_to_digit,74.0,70-99,soixante-quatorze,soixante-quatorze,74.0,74,74,,74.0,1,0.492,50,2,
2026-03-08 21:44:54.263585+00:00,gpt-4.1,direct,word_to_digit,75.0,70-99,soixante-quinze,soixante-quinze,75.0,75,75,,75.0,1,1.422,50,2,
2026-03-08 21:44:54.860814+00:00,gpt-4.1,direct,word_to_digit,76.0,70-99,soixante-seize,soixante-seize,76.0,76,76,,76.0,1,0.597,49,2,
2026-03-08 21:44:55.448738+00:00,gpt-4.1,direct,word_to_digit,77.0,70-99,soixante-dix-sept,soixante-dix-sept,77.0,77,77,,77.0,1,0.588,51,2,
2026-03-08 21:44:55.938601+00:00,gpt-4.1,direct,word_to_digit,78.0,70-99,soixante-dix-huit,soixante-dix-huit,78.0,78,78,,78.0,1,0.49,51,2,
2026-03-08 21:44:56.459394+00:00,gpt-4.1,direct,word_to_digit,79.0,70-99,soixante-dix-neuf,soixante-dix-neuf,79.0,79,79,,79.0,1,0.521,51,2,
2026-03-08 21:44:56.988857+00:00,gpt-4.1,direct,word_to_digit,80.0,70-99,quatre-vingts,quatre-vingts,80.0,80,80,,80.0,1,0.529,48,2,
2026-03-08 21:44:57.476131+00:00,gpt-4.1,direct,word_to_digit,81.0,70-99,quatre-vingt-un,quatre-vingt-un,81.0,81,81,,81.0,1,0.487,49,2,
2026-03-08 21:44:57.954427+00:00,gpt-4.1,direct,word_to_digit,82.0,70-99,quatre-vingt-deux,quatre-vingt-deux,82.0,82,82,,82.0,1,0.47800000000000004,50,2,
2026-03-08 21:44:58.684540+00:00,gpt-4.1,direct,word_to_digit,83.0,70-99,quatre-vingt-trois,quatre-vingt-trois,83.0,83,83,,83.0,1,0.73,51,2,
2026-03-08 21:44:59.195557+00:00,gpt-4.1,direct,word_to_digit,84.0,70-99,quatre-vingt-quatre,quatre-vingt-quatre,84.0,84,84,,84.0,1,0.511,50,2,
2026-03-08 21:44:59.713765+00:00,gpt-4.1,direct,word_to_digit,85.0,70-99,quatre-vingt-cinq,quatre-vingt-cinq,85.0,85,85,,85.0,1,0.518,50,2,
2026-03-08 21:45:00.283409+00:00,gpt-4.1,direct,word_to_digit,86.0,70-99,quatre-vingt-six,quatre-vingt-six,86.0,86,86,,86.0,1,0.5690000000000001,49,2,
2026-03-08 21:45:00.957044+00:00,gpt-4.1,direct,word_to_digit,87.0,70-99,quatre-vingt-sept,quatre-vingt-sept,87.0,87,87,,87.0,1,0.673,50,2,
2026-03-08 21:45:01.536503+00:00,gpt-4.1,direct,word_to_digit,88.0,70-99,quatre-vingt-huit,quatre-vingt-huit,88.0,88,88,,88.0,1,0.579,50,2,
2026-03-08 21:45:01.999646+00:00,gpt-4.1,direct,word_to_digit,89.0,70-99,quatre-vingt-neuf,quatre-vingt-neuf,89.0,89,89,,89.0,1,0.463,50,2,
2026-03-08 21:45:04.406378+00:00,gpt-4.1,direct,word_to_digit,90.0,70-99,quatre-vingt-dix,quatre-vingt-dix,90.0,90,90,,90.0,1,2.406,50,2,
2026-03-08 21:45:05.004933+00:00,gpt-4.1,direct,word_to_digit,91.0,70-99,quatre-vingt-onze,quatre-vingt-onze,91.0,91,91,,91.0,1,0.598,50,2,
2026-03-08 21:45:05.508675+00:00,gpt-4.1,direct,word_to_digit,92.0,70-99,quatre-vingt-douze,quatre-vingt-douze,92.0,92,92,,92.0,1,0.503,51,2,
2026-03-08 21:45:05.953680+00:00,gpt-4.1,direct,word_to_digit,93.0,70-99,quatre-vingt-treize,quatre-vingt-treize,93.0,93,93,,93.0,1,0.445,51,2,
2026-03-08 21:45:06.444433+00:00,gpt-4.1,direct,word_to_digit,94.0,70-99,quatre-vingt-quatorze,quatre-vingt-quatorze,94.0,94,94,,94.0,1,0.49,51,2,
2026-03-08 21:45:06.944274+00:00,gpt-4.1,direct,word_to_digit,95.0,70-99,quatre-vingt-quinze,quatre-vingt-quinze,95.0,95,95,,95.0,1,0.499,51,2,
